id_venta;id_sucursal;id_producto;fecha_venta;cantidad_vendida;total_venta
12519;1;6;17-05-2029;2;600.0
12520;5;7;24-06-2027;1;150.0
12521;6;2;25-03-2027;7;5600.0
12522;6;9;25-07-2030;5;1250.0
12523;6;9;01-11-2029;2;500.0
12524;2;7;23-05-2029;6;900.0
12525;2;12;24-05-2029;10;300.0
12526;4;7;21-07-2030;5;750.0
12527;3;12;10-03-2029;5;150.0
12528;2;1;03-09-2026;5;6000.0
12529;4;7;31-12-2026;7;1050.0
12530;6;7;01-04-2030;9;1350.0
12531;3;6;17-07-2030;9;2700.0
12532;4;5;18-06-2029;8;400.0
12533;4;8;04-03-2026;5;350.0
12534;4;11;28-09-2028;4;480.0
12535;3;10;30-03-2029;7;560.0
12536;2;2;18-06-2027;6;4800.0
12537;5;1;02-08-2027;10;12000.0
12538;4;5;06-08-2026;3;150.0
12539;2;3;23-05-2028;1;500.0
12540;2;9;03-07-2026;7;1750.0
12541;1;9;17-07-2030;3;750.0
12542;3;10;01-10-2026;5;400.0
12543;3;6;07-12-2026;1;300.0
12544;3;10;08-12-2030;3;240.0
12545;5;12;15-05-2028;10;300.0
12546;1;8;21-08-2030;8;560.0
12547;5;10;18-03-2028;4;320.0
12548;3;10;10-03-2028;8;640.0
12549;2;3;18-06-2026;10;5000.0
12550;3;11;01-07-2027;10;1200.0
12551;3;6;07-06-2029;2;600.0
12552;4;5;29-07-2029;9;450.0
12553;6;10;16-04-2028;6;480.0
12554;6;1;01-04-2028;10;12000.0
12555;5;7;01-07-2030;5;750.0
12556;4;10;01-12-2026;4;320.0
12557;2;2;02-10-2030;1;800.0
12558;2;1;29-06-2027;10;12000.0
12559;2;8;12-10-2027;7;490.0
12560;5;1;15-03-2026;3;3600.0
12561;3;9;22-07-2028;6;1500.0
12562;5;12;16-06-2029;9;270.0
12563;4;5;30-05-2030;10;500.0
12564;5;4;08-06-2027;9;225.0
12565;6;3;24-06-2026;3;1500.0
12566;1;2;16-06-2030;4;3200.0
12567;4;8;24-03-2028;7;490.0
12568;1;2;26-01-2029;1;800.0
12569;6;4;09-09-2027;6;150.0
12570;6;2;22-12-2026;4;3200.0
12571;6;7;28-09-2026;3;450.0
12572;3;2;26-02-2029;10;8000.0
12573;5;5;01-12-2030;1;50.0
12574;2;11;29-12-2026;7;840.0
12575;2;4;28-05-2027;3;75.0
12576;3;11;14-10-2029;9;1080.0
12577;3;5;19-05-2027;5;250.0
12578;5;3;11-03-2030;10;5000.0
12579;5;11;17-04-2028;6;720.0
12580;5;10;14-12-2027;6;480.0
12581;2;4;24-02-2028;2;50.0
12582;4;12;22-07-2027;4;120.0
12583;2;3;26-02-2029;9;4500.0
12584;2;5;08-12-2030;2;100.0
12585;3;8;02-08-2028;4;280.0
12586;6;9;25-02-2027;9;2250.0
12587;6;1;06-05-2030;8;9600.0
12588;3;2;11-11-2027;4;3200.0
12589;1;11;18-08-2027;5;600.0
12590;4;9;07-03-2026;3;750.0
12591;3;4;07-08-2029;7;175.0
12592;5;6;12-05-2026;9;2700.0
12593;3;7;12-01-2027;4;600.0
12594;2;5;28-03-2029;4;200.0
12595;6;1;14-09-2029;8;9600.0
12596;2;10;04-07-2027;1;80.0
12597;6;10;28-09-2029;8;640.0
12598;4;12;13-02-2027;4;120.0
12599;4;4;09-08-2028;5;125.0
12600;3;4;30-03-2028;7;175.0
12601;6;12;31-12-2028;10;300.0
12602;3;2;01-04-2028;10;8000.0
12603;6;10;04-07-2028;9;720.0
12604;1;5;21-08-2027;3;150.0
12605;2;4;29-05-2026;4;100.0
12606;2;2;22-06-2030;4;3200.0
12607;5;9;09-10-2026;10;2500.0
12608;2;2;23-01-2029;8;6400.0
12609;2;10;02-04-2030;6;480.0
12610;1;11;14-02-2028;8;960.0
12611;4;6;23-01-2028;7;2100.0
12612;4;5;22-08-2029;2;100.0
12613;6;9;05-09-2029;3;750.0
12614;3;6;14-11-2029;10;3000.0
12615;6;11;29-09-2029;9;1080.0
12616;2;2;29-08-2027;10;8000.0
12617;3;4;08-08-2029;8;200.0
12618;1;4;27-07-2026;8;200.0
12619;3;10;11-07-2029;10;800.0
12620;2;2;22-01-2029;7;5600.0
12621;5;8;02-09-2027;7;490.0
12622;1;4;18-07-2030;2;50.0
12623;2;11;30-11-2029;9;1080.0
12624;6;7;07-11-2030;7;1050.0
12625;5;5;16-11-2030;2;100.0
12626;1;10;04-10-2028;6;480.0
12627;3;10;30-03-2027;8;640.0
12628;2;4;25-09-2026;10;250.0
12629;4;10;08-01-2030;7;560.0
12630;2;8;07-11-2030;4;280.0
12631;5;3;24-11-2029;9;4500.0
12632;6;2;21-07-2030;4;3200.0
12633;4;11;13-02-2027;8;960.0
12634;2;5;21-06-2026;1;50.0
12635;1;3;13-10-2027;4;2000.0
12636;3;3;05-08-2030;9;4500.0
12637;6;7;07-05-2030;6;900.0
12638;5;1;23-10-2029;3;3600.0
12639;1;10;31-01-2030;3;240.0
12640;1;5;16-05-2029;6;300.0
12641;4;8;17-06-2028;5;350.0
12642;3;11;22-07-2030;7;840.0
12643;4;6;07-06-2027;7;2100.0
12644;2;9;15-03-2027;10;2500.0
12645;3;5;14-07-2027;8;400.0
12646;4;6;06-11-2030;6;1800.0
12647;1;8;22-06-2030;8;560.0
12648;6;9;10-05-2027;10;2500.0
12649;3;6;30-06-2028;10;3000.0
12650;4;9;12-02-2027;10;2500.0
12651;6;12;30-03-2027;4;120.0
12652;2;7;21-01-2027;7;1050.0
12653;5;2;23-01-2029;8;6400.0
12654;4;4;18-06-2028;4;100.0
12655;4;5;12-07-2030;3;150.0
12656;4;8;27-09-2030;1;70.0
12657;4;7;22-05-2026;6;900.0
12658;6;12;24-09-2030;9;270.0
12659;6;4;02-04-2026;8;200.0
12660;4;3;23-09-2026;8;4000.0
12661;5;4;04-04-2030;5;125.0
12662;2;2;10-07-2028;7;5600.0
12663;2;2;03-03-2029;2;1600.0
12664;4;5;21-08-2030;2;100.0
12665;1;10;28-12-2028;6;480.0
12666;5;1;27-05-2030;2;2400.0
12667;1;2;26-01-2027;4;3200.0
12668;2;3;04-10-2029;9;4500.0
12669;4;1;19-01-2029;7;8400.0
12670;1;4;03-03-2029;6;150.0
12671;2;1;10-10-2026;1;1200.0
12672;1;4;12-07-2030;6;150.0
12673;3;7;31-10-2028;10;1500.0
12674;1;3;29-07-2030;10;5000.0
12675;5;6;12-06-2027;8;2400.0
12676;1;10;04-12-2028;8;640.0
12677;2;4;14-02-2030;8;200.0
12678;3;1;01-02-2030;2;2400.0
12679;6;9;21-04-2026;10;2500.0
12680;1;6;16-03-2028;4;1200.0
12681;3;6;24-02-2027;10;3000.0
12682;1;6;16-07-2030;7;2100.0
12683;3;10;17-12-2026;6;480.0
12684;3;11;30-01-2029;3;360.0
12685;2;8;07-06-2030;7;490.0
12686;5;8;24-05-2027;3;210.0
12687;3;2;05-01-2028;2;1600.0
12688;6;2;12-09-2028;6;4800.0
12689;2;6;25-11-2027;7;2100.0
12690;1;1;22-12-2028;4;4800.0
12691;2;5;11-11-2027;6;300.0
12692;6;3;24-10-2027;7;3500.0
12693;6;9;30-08-2027;3;750.0
12694;3;9;16-06-2028;1;250.0
12695;1;4;18-01-2030;2;50.0
12696;6;11;02-02-2030;3;360.0
12697;2;3;02-09-2028;10;5000.0
12698;6;3;16-01-2029;10;5000.0
12699;1;5;21-06-2028;8;400.0
12700;6;1;26-08-2030;5;6000.0
12701;4;9;05-02-2028;6;1500.0
12702;1;6;16-08-2029;10;3000.0
12703;6;8;19-07-2026;2;140.0
12704;1;1;06-11-2026;7;8400.0
12705;6;9;22-02-2027;5;1250.0
12706;5;11;03-06-2029;8;960.0
12707;5;12;15-10-2030;4;120.0
12708;4;5;17-11-2027;8;400.0
12709;2;7;14-09-2028;5;750.0
12710;3;3;30-07-2029;6;3000.0
12711;4;11;02-02-2028;7;840.0
12712;5;1;07-11-2030;10;12000.0
12713;6;2;21-08-2026;5;4000.0
12714;5;7;25-01-2028;3;450.0
12715;6;4;18-06-2030;1;25.0
12716;4;10;05-11-2027;2;160.0
12717;1;8;24-03-2029;4;280.0
12718;2;9;04-04-2030;1;250.0
12719;3;8;20-03-2026;4;280.0
12720;4;10;12-01-2028;6;480.0
12721;4;4;22-10-2027;8;200.0
12722;2;6;01-07-2028;10;3000.0
12723;5;2;05-01-2029;2;1600.0
12724;2;6;23-03-2026;8;2400.0
12725;1;12;30-07-2026;9;270.0
12726;4;5;30-03-2029;6;300.0
12727;6;5;08-05-2028;4;200.0
12728;2;3;03-12-2027;3;1500.0
12729;6;8;24-08-2029;4;280.0
12730;3;6;06-08-2028;3;900.0
12731;1;7;10-02-2029;8;1200.0
12732;6;2;20-09-2029;1;800.0
12733;6;10;23-03-2026;3;240.0
12734;4;3;24-01-2028;7;3500.0
12735;4;4;26-10-2028;2;50.0
12736;3;6;20-02-2030;4;1200.0
12737;6;2;19-10-2027;4;3200.0
12738;3;9;17-05-2026;8;2000.0
12739;1;6;31-10-2026;2;600.0
12740;2;7;01-04-2026;2;300.0
12741;2;6;21-12-2030;3;900.0
12742;1;9;10-03-2030;3;750.0
12743;1;6;10-08-2029;2;600.0
12744;6;12;30-09-2030;8;240.0
12745;1;1;30-05-2026;10;12000.0
12746;2;6;21-07-2027;7;2100.0
12747;6;6;16-09-2027;2;600.0
12748;3;6;24-07-2027;3;900.0
12749;6;5;26-06-2026;1;50.0
12750;3;6;10-07-2030;2;600.0
12751;6;5;09-04-2028;3;150.0
12752;3;10;25-12-2027;6;480.0
12753;3;6;11-10-2030;6;1800.0
12754;3;6;24-09-2028;1;300.0
12755;2;1;18-02-2026;9;10800.0
12756;3;12;18-12-2028;8;240.0
12757;2;7;18-06-2030;5;750.0
12758;4;11;21-09-2028;5;600.0
12759;6;7;29-01-2027;2;300.0
12760;6;8;26-04-2027;10;700.0
12761;1;9;26-10-2028;10;2500.0
12762;1;7;16-03-2026;9;1350.0
12763;6;4;15-01-2030;1;25.0
12764;2;6;03-08-2030;8;2400.0
12765;4;7;01-04-2029;7;1050.0
12766;2;5;26-04-2026;3;150.0
12767;6;6;20-01-2027;3;900.0
12768;4;3;07-07-2028;10;5000.0
12769;1;9;20-07-2027;3;750.0
12770;2;10;28-11-2027;4;320.0
12771;5;4;26-03-2027;4;100.0
12772;6;8;29-11-2026;1;70.0
12773;2;2;27-02-2028;1;800.0
12774;5;4;05-02-2029;7;175.0
12775;2;11;03-03-2027;2;240.0
12776;4;10;28-09-2028;10;800.0
12777;1;1;14-03-2028;10;12000.0
12778;5;9;20-05-2028;5;1250.0
12779;5;6;09-08-2029;6;1800.0
12780;6;11;18-09-2026;5;600.0
12781;1;12;20-12-2027;2;60.0
12782;2;3;19-06-2029;7;3500.0
12783;5;2;05-03-2030;5;4000.0
12784;6;7;18-12-2028;1;150.0
12785;1;5;05-10-2030;10;500.0
12786;6;1;12-10-2027;9;10800.0
12787;5;12;21-02-2030;3;90.0
12788;4;3;02-07-2029;4;2000.0
12789;4;6;16-10-2028;9;2700.0
12790;5;12;10-01-2030;8;240.0
12791;6;3;05-12-2026;9;4500.0
12792;2;6;27-09-2028;9;2700.0
12793;4;12;31-08-2030;10;300.0
12794;6;8;10-10-2030;4;280.0
12795;5;1;07-12-2026;7;8400.0
12796;3;4;31-10-2030;6;150.0
12797;3;7;09-07-2028;3;450.0
12798;1;4;11-07-2030;3;75.0
12799;3;11;15-09-2030;3;360.0
12800;3;6;12-04-2030;10;3000.0
12801;1;10;27-09-2027;1;80.0
12802;5;8;04-07-2026;7;490.0
12803;4;2;23-10-2026;7;5600.0
12804;2;12;23-06-2026;9;270.0
12805;3;6;05-11-2029;2;600.0
12806;5;4;16-09-2029;10;250.0
12807;1;3;20-04-2030;4;2000.0
12808;3;5;03-01-2030;4;200.0
12809;3;12;24-05-2027;8;240.0
12810;2;3;04-09-2028;2;1000.0
12811;5;4;26-12-2026;10;250.0
12812;4;11;08-10-2029;6;720.0
12813;2;6;29-08-2030;7;2100.0
12814;2;9;28-12-2027;3;750.0
12815;6;6;26-11-2030;1;300.0
12816;1;10;28-02-2027;8;640.0
12817;6;4;25-03-2026;7;175.0
12818;1;7;27-04-2030;3;450.0
12819;2;6;28-03-2028;7;2100.0
12820;6;6;12-12-2029;8;2400.0
12821;3;5;19-10-2028;7;350.0
12822;1;9;22-09-2029;8;2000.0
12823;5;4;10-10-2027;7;175.0
12824;1;4;08-07-2030;8;200.0
12825;5;4;06-02-2030;8;200.0
12826;4;2;20-05-2029;10;8000.0
12827;1;7;16-08-2030;6;900.0
12828;3;6;10-01-2027;5;1500.0
12829;2;7;01-10-2027;8;1200.0
12830;4;7;27-05-2029;8;1200.0
12831;6;10;06-10-2029;6;480.0
12832;1;7;11-07-2028;9;1350.0
12833;6;3;16-06-2028;5;2500.0
12834;2;4;08-05-2027;6;150.0
12835;4;8;19-07-2026;1;70.0
12836;2;9;06-08-2030;1;250.0
12837;6;4;14-01-2027;9;225.0
12838;6;4;02-07-2028;2;50.0
12839;2;3;03-11-2030;5;2500.0
12840;4;4;06-11-2030;9;225.0
12841;6;4;07-09-2028;3;75.0
12842;1;12;25-01-2030;4;120.0
12843;5;9;14-06-2029;4;1000.0
12844;3;1;01-06-2026;9;10800.0
12845;6;12;29-01-2028;7;210.0
12846;1;8;13-07-2029;10;700.0
12847;6;10;16-09-2027;5;400.0
12848;1;11;01-10-2029;2;240.0
12849;2;6;15-06-2027;9;2700.0
12850;2;11;14-04-2030;4;480.0
12851;2;8;04-08-2029;6;420.0
12852;5;1;17-05-2030;1;1200.0
12853;1;11;21-10-2026;9;1080.0
12854;1;1;22-09-2029;9;10800.0
12855;1;10;10-10-2028;1;80.0
12856;4;12;05-07-2027;6;180.0
12857;3;7;22-12-2029;3;450.0
12858;5;1;19-03-2026;5;6000.0
12859;1;8;16-07-2027;9;630.0
12860;3;8;30-07-2026;1;70.0
12861;1;1;13-07-2028;1;1200.0
12862;4;12;31-12-2026;1;30.0
12863;3;1;26-04-2030;6;7200.0
12864;4;6;04-05-2027;2;600.0
12865;3;2;23-01-2030;5;4000.0
12866;4;3;29-03-2027;4;2000.0
12867;6;2;29-04-2027;3;2400.0
12868;2;12;04-10-2029;6;180.0
12869;2;8;20-10-2030;7;490.0
12870;6;5;21-05-2030;8;400.0
12871;3;9;01-10-2030;2;500.0
12872;5;9;20-09-2030;9;2250.0
12873;2;2;04-02-2030;9;7200.0
12874;5;1;27-04-2028;6;7200.0
12875;1;1;11-12-2027;4;4800.0
12876;1;5;09-09-2029;10;500.0
12877;3;12;20-02-2030;1;30.0
12878;6;6;30-08-2029;7;2100.0
12879;6;4;20-06-2026;6;150.0
12880;5;4;29-08-2026;6;150.0
12881;4;9;14-11-2029;10;2500.0
12882;2;7;09-04-2027;5;750.0
12883;5;1;03-10-2030;5;6000.0
12884;2;10;07-07-2027;1;80.0
12885;6;12;25-06-2029;8;240.0
12886;5;12;10-11-2027;3;90.0
12887;6;9;07-07-2027;3;750.0
12888;5;10;22-03-2028;5;400.0
12889;2;6;01-04-2026;2;600.0
12890;5;3;20-07-2026;6;3000.0
12891;4;11;21-10-2026;2;240.0
12892;4;1;25-12-2027;2;2400.0
12893;2;1;10-01-2029;5;6000.0
12894;1;4;07-11-2029;2;50.0
12895;2;9;31-10-2027;8;2000.0
12896;5;5;18-04-2026;2;100.0
12897;3;3;11-04-2030;4;2000.0
12898;3;1;19-01-2027;4;4800.0
12899;6;10;22-05-2028;8;640.0
12900;6;4;31-08-2028;2;50.0
12901;5;11;13-02-2027;5;600.0
12902;1;4;08-02-2028;5;125.0
12903;4;10;14-01-2027;2;160.0
12904;1;7;19-02-2030;7;1050.0
12905;1;11;22-06-2028;10;1200.0
12906;5;12;01-04-2029;10;300.0
12907;5;4;10-08-2029;1;25.0
12908;3;10;18-06-2026;1;80.0
12909;1;7;19-02-2030;1;150.0
12910;3;12;15-06-2029;6;180.0
12911;3;9;22-09-2028;3;750.0
12912;4;2;28-04-2028;10;8000.0
12913;5;2;09-08-2029;3;2400.0
12914;3;6;03-05-2026;2;600.0
12915;3;5;14-02-2030;3;150.0
12916;6;4;17-07-2029;7;175.0
12917;6;6;30-08-2028;4;1200.0
12918;5;4;20-05-2027;7;175.0
12919;4;7;05-12-2029;7;1050.0
12920;3;3;10-12-2027;7;3500.0
12921;2;12;12-05-2029;6;180.0
12922;3;5;15-11-2030;10;500.0
12923;5;5;30-10-2026;6;300.0
12924;4;7;05-04-2030;6;900.0
12925;5;1;31-08-2027;4;4800.0
12926;2;10;07-05-2026;9;720.0
12927;1;5;22-11-2028;2;100.0
12928;2;4;17-08-2027;8;200.0
12929;6;8;30-11-2027;9;630.0
12930;6;12;29-11-2030;1;30.0
12931;3;9;29-06-2026;8;2000.0
12932;5;12;26-07-2028;1;30.0
12933;4;2;04-04-2029;3;2400.0
12934;4;6;21-04-2029;5;1500.0
12935;5;4;19-09-2028;1;25.0
12936;6;12;18-12-2029;2;60.0
12937;3;9;27-05-2026;3;750.0
12938;1;7;26-10-2026;2;300.0
12939;3;10;23-02-2027;3;240.0
12940;5;2;10-03-2027;6;4800.0
12941;5;6;05-10-2030;7;2100.0
12942;3;6;13-02-2030;2;600.0
12943;3;8;01-01-2028;3;210.0
12944;1;12;16-08-2026;6;180.0
12945;1;4;05-02-2027;7;175.0
12946;6;8;01-10-2030;4;280.0
12947;5;10;08-04-2028;9;720.0
12948;3;8;28-10-2029;1;70.0
12949;4;1;05-05-2026;6;7200.0
12950;4;11;18-11-2026;10;1200.0
12951;2;1;23-06-2028;3;3600.0
12952;2;4;15-07-2030;8;200.0
12953;6;3;29-11-2030;6;3000.0
12954;3;7;16-06-2029;8;1200.0
12955;5;5;15-02-2028;5;250.0
12956;1;7;26-08-2028;8;1200.0
12957;3;10;27-08-2030;5;400.0
12958;4;6;19-05-2027;8;2400.0
12959;2;10;30-08-2027;6;480.0
12960;3;5;08-04-2026;8;400.0
12961;6;2;19-11-2028;6;4800.0
12962;6;5;13-07-2028;2;100.0
12963;4;12;11-01-2029;2;60.0
12964;5;10;08-06-2030;1;80.0
12965;3;9;08-04-2030;4;1000.0
12966;6;2;22-06-2028;4;3200.0
12967;3;8;27-10-2029;4;280.0
12968;3;2;27-09-2030;7;5600.0
12969;4;3;25-03-2027;3;1500.0
12970;5;1;12-06-2026;4;4800.0
12971;5;11;02-02-2027;4;480.0
12972;4;10;07-07-2029;8;640.0
12973;3;8;01-06-2028;1;70.0
12974;6;9;04-08-2026;7;1750.0
12975;2;8;20-03-2029;4;280.0
12976;6;2;03-02-2028;1;800.0
12977;2;11;03-01-2030;1;120.0
12978;6;2;09-08-2029;9;7200.0
12979;1;5;14-06-2029;1;50.0
12980;4;11;29-08-2026;2;240.0
12981;5;2;10-03-2029;6;4800.0
12982;5;5;15-04-2026;1;50.0
12983;4;10;15-11-2026;3;240.0
12984;5;11;16-05-2028;7;840.0
12985;4;4;12-05-2026;4;100.0
12986;6;12;21-12-2030;4;120.0
12987;1;12;14-03-2028;8;240.0
12988;5;11;03-11-2028;2;240.0
12989;5;10;23-02-2029;4;320.0
12990;3;8;18-09-2026;4;280.0
12991;2;10;01-04-2030;8;640.0
12992;4;5;01-03-2027;7;350.0
12993;6;3;17-06-2030;5;2500.0
12994;5;4;08-12-2029;8;200.0
12995;3;1;29-07-2030;9;10800.0
12996;3;7;24-02-2026;6;900.0
12997;5;7;19-08-2026;7;1050.0
12998;5;10;06-04-2029;3;240.0
12999;3;2;16-09-2029;8;6400.0
13000;5;5;28-02-2026;3;150.0
13001;1;7;08-12-2028;8;1200.0
13002;5;12;17-08-2027;7;210.0
13003;4;10;26-04-2030;5;400.0
13004;5;11;24-01-2028;10;1200.0
13005;6;9;27-07-2029;3;750.0
13006;5;4;13-09-2027;2;50.0
13007;2;11;14-10-2026;7;840.0
13008;5;10;06-09-2026;7;560.0
13009;1;7;09-04-2028;1;150.0
13010;2;6;24-09-2027;10;3000.0
13011;1;8;27-12-2029;5;350.0
13012;1;8;29-06-2030;10;700.0
13013;3;8;20-07-2029;3;210.0
13014;1;9;30-05-2029;1;250.0
13015;1;4;27-05-2027;8;200.0
13016;5;9;20-05-2026;6;1500.0
13017;5;11;08-05-2027;2;240.0
13018;2;3;24-10-2027;2;1000.0
13019;5;12;27-01-2030;5;150.0
13020;2;6;23-09-2028;6;1800.0
13021;6;6;27-12-2027;3;900.0
13022;5;5;12-09-2027;6;300.0
13023;3;6;12-07-2027;4;1200.0
13024;4;2;11-04-2029;1;800.0
13025;3;4;04-05-2030;4;100.0
13026;5;7;19-06-2029;4;600.0
13027;5;4;17-09-2027;10;250.0
13028;1;4;13-03-2028;7;175.0
13029;1;3;16-07-2028;1;500.0
13030;2;10;24-10-2027;3;240.0
13031;4;5;07-10-2029;5;250.0
13032;3;10;28-11-2029;8;640.0
13033;2;3;21-02-2029;5;2500.0
13034;3;5;01-10-2027;3;150.0
13035;5;5;29-07-2026;2;100.0
13036;1;10;06-07-2030;9;720.0
13037;6;6;05-02-2027;10;3000.0
13038;6;9;07-01-2027;10;2500.0
13039;2;3;19-12-2026;8;4000.0
13040;6;2;30-05-2028;4;3200.0
13041;3;2;19-02-2029;1;800.0
13042;4;8;11-11-2027;6;420.0
13043;3;8;29-07-2030;6;420.0
13044;5;8;22-08-2026;6;420.0
13045;6;8;14-04-2029;2;140.0
13046;3;7;09-04-2030;6;900.0
13047;5;2;06-09-2028;8;6400.0
13048;2;5;21-01-2030;8;400.0
13049;4;3;15-01-2027;1;500.0
13050;3;5;14-05-2027;4;200.0
13051;5;11;01-02-2027;7;840.0
13052;5;9;06-07-2027;8;2000.0
13053;5;10;21-03-2026;9;720.0
13054;5;10;04-11-2030;9;720.0
13055;5;5;11-03-2026;3;150.0
13056;3;9;16-02-2030;5;1250.0
13057;3;12;04-07-2027;4;120.0
13058;3;2;17-04-2027;1;800.0
13059;5;2;29-06-2028;8;6400.0
13060;6;4;09-02-2029;2;50.0
13061;5;9;23-10-2026;8;2000.0
13062;4;6;17-05-2027;6;1800.0
13063;6;6;30-10-2030;2;600.0
13064;3;9;12-08-2028;7;1750.0
13065;3;10;23-02-2030;2;160.0
13066;6;12;18-04-2027;8;240.0
13067;4;2;04-11-2028;6;4800.0
13068;4;6;02-03-2026;5;1500.0
13069;4;2;13-11-2030;1;800.0
13070;6;1;05-02-2030;7;8400.0
13071;5;10;25-09-2028;3;240.0
13072;5;2;24-11-2026;5;4000.0
13073;5;10;27-05-2029;9;720.0
13074;1;6;22-09-2026;5;1500.0
13075;2;6;09-01-2030;7;2100.0
13076;2;7;30-04-2029;4;600.0
13077;4;1;02-04-2027;9;10800.0
13078;4;3;07-05-2028;6;3000.0
13079;5;5;24-04-2028;10;500.0
13080;6;7;27-03-2028;6;900.0
13081;4;5;05-05-2028;2;100.0
13082;2;9;11-02-2030;10;2500.0
13083;6;12;23-06-2028;9;270.0
13084;5;4;24-01-2029;3;75.0
13085;3;10;26-06-2027;2;160.0
13086;3;8;20-08-2030;9;630.0
13087;6;2;07-03-2030;1;800.0
13088;3;10;10-10-2030;7;560.0
13089;3;10;29-05-2030;3;240.0
13090;4;5;14-04-2026;5;250.0
13091;6;7;19-01-2029;6;900.0
13092;2;9;10-11-2027;6;1500.0
13093;2;3;23-11-2029;8;4000.0
13094;3;10;15-09-2026;2;160.0
13095;3;6;26-08-2029;10;3000.0
13096;4;2;16-01-2028;8;6400.0
13097;2;1;25-04-2026;4;4800.0
13098;3;6;06-02-2028;10;3000.0
13099;2;5;15-02-2030;1;50.0
13100;5;2;26-06-2026;5;4000.0
13101;3;12;13-10-2028;9;270.0
13102;3;8;15-09-2029;10;700.0
13103;3;11;05-03-2028;3;360.0
13104;3;7;22-05-2030;6;900.0
13105;4;5;15-08-2029;5;250.0
13106;6;5;24-06-2027;1;50.0
13107;1;7;23-03-2029;7;1050.0
13108;2;1;30-06-2029;3;3600.0
13109;1;6;28-12-2028;10;3000.0
13110;2;6;06-11-2027;1;300.0
13111;4;11;18-02-2026;2;240.0
13112;2;8;26-10-2029;3;210.0
13113;4;12;11-07-2026;5;150.0
13114;4;11;09-04-2030;5;600.0
13115;6;2;16-08-2028;8;6400.0
13116;2;7;06-03-2030;8;1200.0
13117;2;1;19-01-2028;7;8400.0
13118;2;12;03-08-2028;3;90.0
13119;2;8;30-06-2029;6;420.0
13120;3;9;12-03-2026;2;500.0
13121;5;8;04-10-2027;4;280.0
13122;6;10;28-11-2028;3;240.0
13123;3;12;06-10-2028;3;90.0
13124;6;12;09-01-2030;6;180.0
13125;6;7;03-01-2029;10;1500.0
13126;2;8;18-11-2026;3;210.0
13127;5;10;05-06-2030;3;240.0
13128;5;4;10-08-2030;7;175.0
13129;1;11;17-08-2030;3;360.0
13130;5;11;22-05-2026;6;720.0
13131;6;4;20-05-2028;5;125.0
13132;2;6;20-04-2030;7;2100.0
13133;4;3;11-03-2027;10;5000.0
13134;2;9;17-05-2030;8;2000.0
13135;4;8;22-01-2028;3;210.0
13136;4;1;23-06-2030;1;1200.0
13137;4;1;01-10-2030;4;4800.0
13138;5;8;03-10-2028;6;420.0
13139;1;4;12-09-2028;10;250.0
13140;4;7;19-10-2028;2;300.0
13141;2;8;27-11-2029;9;630.0
13142;3;9;12-06-2030;9;2250.0
13143;5;4;06-04-2028;7;175.0
13144;4;5;01-10-2029;5;250.0
13145;5;8;06-10-2028;4;280.0
13146;3;1;29-12-2026;9;10800.0
13147;6;5;30-06-2029;6;300.0
13148;1;5;19-11-2030;9;450.0
13149;2;3;27-02-2029;6;3000.0
13150;6;1;05-06-2029;5;6000.0
13151;6;8;05-09-2028;2;140.0
13152;5;10;09-03-2026;8;640.0
13153;1;12;29-05-2026;2;60.0
13154;4;12;16-10-2026;1;30.0
13155;6;8;31-10-2030;1;70.0
13156;4;10;20-02-2026;8;640.0
13157;2;11;23-04-2026;8;960.0
13158;3;1;15-03-2026;6;7200.0
13159;5;10;25-06-2026;10;800.0
13160;4;4;28-04-2030;1;25.0
13161;5;1;22-03-2027;5;6000.0
13162;4;3;21-11-2028;4;2000.0
13163;5;10;22-02-2026;5;400.0
13164;1;5;04-08-2030;4;200.0
13165;5;7;05-12-2028;1;150.0
13166;5;10;11-06-2027;1;80.0
13167;3;12;05-06-2029;10;300.0
13168;6;4;21-05-2026;1;25.0
13169;4;3;17-05-2030;7;3500.0
13170;6;10;10-06-2026;10;800.0
13171;3;11;28-06-2026;6;720.0
13172;1;3;19-09-2030;4;2000.0
13173;5;11;26-01-2029;3;360.0
13174;1;10;05-05-2027;4;320.0
13175;3;4;20-08-2030;7;175.0
13176;6;7;17-11-2028;2;300.0
13177;3;12;28-01-2029;2;60.0
13178;1;9;29-05-2029;3;750.0
13179;1;1;03-07-2030;8;9600.0
13180;1;8;06-08-2026;2;140.0
13181;4;5;10-08-2027;8;400.0
13182;1;4;03-03-2028;7;175.0
13183;4;9;25-12-2028;7;1750.0
13184;3;11;11-07-2028;6;720.0
13185;6;2;01-06-2028;7;5600.0
13186;5;3;15-04-2027;1;500.0
13187;3;2;02-01-2029;6;4800.0
13188;4;1;01-12-2030;6;7200.0
13189;5;12;03-01-2030;2;60.0
13190;4;5;11-06-2028;7;350.0
13191;4;8;08-02-2027;3;210.0
13192;4;11;01-01-2029;6;720.0
13193;4;2;26-05-2026;8;6400.0
13194;6;8;15-06-2030;7;490.0
13195;5;1;24-03-2028;7;8400.0
13196;3;10;06-04-2030;8;640.0
13197;3;12;17-09-2026;3;90.0
13198;1;8;25-05-2028;7;490.0
13199;2;10;25-11-2027;1;80.0
13200;3;4;13-06-2026;7;175.0
13201;3;9;12-07-2027;5;1250.0
13202;6;12;05-11-2029;7;210.0
13203;2;7;04-12-2030;7;1050.0
